Year,Month,Day,Hour,IsWeekend,IsBankHoliday,Consumptionfromnonren,difofspreads,Clean_Spark_Spread,price
2021,9,1,0,0,0,36420.5,19.32000017,-14.78999996,94.77999878
2021,9,1,1,0,0,35541,19.32000017,-14.78999996,92.91000366
2021,9,1,2,0,0,34522,19.32000017,-14.78999996,91.20999908
2021,9,1,3,0,0,34793.25,19.32000017,-14.78999996,90.08999634
2021,9,1,4,0,0,36074,19.32000017,-14.78999996,93.12000275
2021,9,1,5,0,0,39970,19.32000017,-14.78999996,100.5400009
2021,9,1,6,0,0,48025.25,19.32000017,-14.78999996,118.6999969
2021,9,1,7,0,0,50987.75,19.32000017,-14.78999996,135.4400024
2021,9,1,8,0,0,50522.5,19.32000017,-14.78999996,140.7200012
2021,9,1,9,0,0,47251.25,19.32000017,-14.78999996,130
2021,9,1,10,0,0,43596.5,19.32000017,-14.78999996,116.9899979
2021,9,1,11,0,0,40352.75,19.32000017,-14.78999996,109.75
2021,9,1,12,0,0,36907,19.32000017,-14.78999996,103.8799973
2021,9,1,13,0,0,34232.75,19.32000017,-14.78999996,98
2021,9,1,14,0,0,33540.25,19.32000017,-14.78999996,94.98000336
2021,9,1,15,0,0,34644,19.32000017,-14.78999996,95.05999756
2021,9,1,16,0,0,36666.5,19.32000017,-14.78999996,97.61000061
2021,9,1,17,0,0,41938.5,19.32000017,-14.78999996,116.1200027
2021,9,1,18,0,0,48780.75,19.32000017,-14.78999996,131
2021,9,1,19,0,0,53128,19.32000017,-14.78999996,145.9100037
2021,9,1,20,0,0,52046,19.32000017,-14.78999996,144.9299927
2021,9,1,21,0,0,48293.75,19.32000017,-14.78999996,125.7600021
2021,9,1,22,0,0,43765.75,19.32000017,-14.78999996,114.3899994
2021,9,1,23,0,0,39705,19.32000017,-14.78999996,102.7300034
2021,9,2,0,0,0,36893,18.9800005,-10.89000034,98.41000366
2021,9,2,1,0,0,36109.75,18.9800005,-10.89000034,96.83999634
2021,9,2,2,0,0,35869,18.9800005,-10.89000034,95.25
2021,9,2,3,0,0,36588.25,18.9800005,-10.89000034,95.70999908
2021,9,2,4,0,0,37704,18.9800005,-10.89000034,96.63999939
2021,9,2,5,0,0,41569.75,18.9800005,-10.89000034,105.0100021
2021,9,2,6,0,0,49233.5,18.9800005,-10.89000034,128.9400024
2021,9,2,7,0,0,51953,18.9800005,-10.89000034,150
2021,9,2,8,0,0,50059,18.9800005,-10.89000034,146.3800049
2021,9,2,9,0,0,45393.25,18.9800005,-10.89000034,130.8000031
2021,9,2,10,0,0,40680.25,18.9800005,-10.89000034,118.9199982
2021,9,2,11,0,0,36922.75,18.9800005,-10.89000034,113
2021,9,2,12,0,0,33854.75,18.9800005,-10.89000034,107.8399963
2021,9,2,13,0,0,31963.75,18.9800005,-10.89000034,100.9899979
2021,9,2,14,0,0,31389.5,18.9800005,-10.89000034,97.97000122
2021,9,2,15,0,0,32844,18.9800005,-10.89000034,105.0500031
2021,9,2,16,0,0,36437.25,18.9800005,-10.89000034,112.4400024
2021,9,2,17,0,0,42779,18.9800005,-10.89000034,122.6600037
2021,9,2,18,0,0,49623.25,18.9800005,-10.89000034,138
2021,9,2,19,0,0,53895.5,18.9800005,-10.89000034,158.5099945
2021,9,2,20,0,0,53114.25,18.9800005,-10.89000034,154.9400024
2021,9,2,21,0,0,48790.75,18.9800005,-10.89000034,130.4299927
2021,9,2,22,0,0,44534.25,18.9800005,-10.89000034,118.6900024
2021,9,2,23,0,0,40553.5,18.9800005,-10.89000034,113.25
2021,9,3,0,0,0,38528.25,17.36999938,-17.63999939,101
2021,9,3,1,0,0,37068.75,17.36999938,-17.63999939,96.62999725
2021,9,3,2,0,0,36650,17.36999938,-17.63999939,95.59999847
2021,9,3,3,0,0,36176.25,17.36999938,-17.63999939,91.52999878
2021,9,3,4,0,0,36650.5,17.36999938,-17.63999939,90.88999939
2021,9,3,5,0,0,39334,17.36999938,-17.63999939,95.80000305
2021,9,3,6,0,0,45171.25,17.36999938,-17.63999939,122.4599991
2021,9,3,7,0,0,47094.75,17.36999938,-17.63999939,137.4400024
2021,9,3,8,0,0,44536.5,17.36999938,-17.63999939,134.6999969
2021,9,3,9,0,0,39100.5,17.36999938,-17.63999939,123.1299973
2021,9,3,10,0,0,33404.75,17.36999938,-17.63999939,109.0299988
2021,9,3,11,0,0,28821.5,17.36999938,-17.63999939,99.01999664
2021,9,3,12,0,0,25380.5,17.36999938,-17.63999939,89.62000275
2021,9,3,13,0,0,23019.75,17.36999938,-17.63999939,88.48000336
2021,9,3,14,0,0,22892.25,17.36999938,-17.63999939,88.38999939
2021,9,3,15,0,0,25480,17.36999938,-17.63999939,89.91999817
2021,9,3,16,0,0,30298.5,17.36999938,-17.63999939,92.31999969
2021,9,3,17,0,0,37499,17.36999938,-17.63999939,119.0100021
2021,9,3,18,0,0,44634.5,17.36999938,-17.63999939,131.5700073
2021,9,3,19,0,0,48927.5,17.36999938,-17.63999939,143.9299927
2021,9,3,20,0,0,48768.25,17.36999938,-17.63999939,143.3800049
2021,9,3,21,0,0,45937.5,17.36999938,-17.63999939,129.9400024
2021,9,3,22,0,0,42703.75,17.36999938,-17.63999939,120.9599991
2021,9,3,23,0,0,40236,17.36999938,-17.63999939,117.8600006
2021,9,4,0,1,0,38490,14.42000008,-22.84000015,114.1500015
2021,9,4,1,1,0,36646.75,14.42000008,-22.84000015,105.9800034
2021,9,4,2,1,0,35750.25,14.42000008,-22.84000015,98.05000305
2021,9,4,3,1,0,35507.75,14.42000008,-22.84000015,95.70999908
2021,9,4,4,1,0,35332,14.42000008,-22.84000015,95.66000366
2021,9,4,5,1,0,36095.25,14.42000008,-22.84000015,96.19999695
2021,9,4,6,1,0,37818.75,14.42000008,-22.84000015,103.8000031
2021,9,4,7,1,0,38414.25,14.42000008,-22.84000015,120.9800034
2021,9,4,8,1,0,37758.5,14.42000008,-22.84000015,122
2021,9,4,9,1,0,34649.75,14.42000008,-22.84000015,115.9899979
2021,9,4,10,1,0,31334.25,14.42000008,-22.84000015,95.66000366
2021,9,4,11,1,0,27974.75,14.42000008,-22.84000015,89.47000122
2021,9,4,12,1,0,24142.75,14.42000008,-22.84000015,89.51000214
2021,9,4,13,1,0,20333.75,14.42000008,-22.84000015,87.05999756
2021,9,4,14,1,0,18466.5,14.42000008,-22.84000015,84.16000366
2021,9,4,15,1,0,19918.75,14.42000008,-22.84000015,86.45999908
2021,9,4,16,1,0,24445,14.42000008,-22.84000015,89.26999664
2021,9,4,17,1,0,31615,14.42000008,-22.84000015,107.5400009
2021,9,4,18,1,0,39045.5,14.42000008,-22.84000015,127.3300018
2021,9,4,19,1,0,43096.5,14.42000008,-22.84000015,142.5500031
2021,9,4,20,1,0,42402.5,14.42000008,-22.84000015,142.3999939
2021,9,4,21,1,0,39409.25,14.42000008,-22.84000015,127.9199982
2021,9,4,22,1,0,36276.5,14.42000008,-22.84000015,122.8099976
2021,9,4,23,1,0,32696.75,14.42000008,-22.84000015,104.3600006
2021,9,5,0,1,0,29992.5,15.29000092,-33.65000153,109.2099991
2021,9,5,1,1,0,27848.25,15.29000092,-33.65000153,99.87999725
2021,9,5,2,1,0,27223.5,15.29000092,-33.65000153,95.34999847
2021,9,5,3,1,0,26597.5,15.29000092,-33.65000153,92.54000092
2021,9,5,4,1,0,26558,15.29000092,-33.65000153,92.04000092
2021,9,5,5,1,0,27559.5,15.29000092,-33.65000153,92.55999756
2021,9,5,6,1,0,27884,15.29000092,-33.65000153,93.80999756
2021,9,5,7,1,0,28013,15.29000092,-33.65000153,92.87999725
2021,9,5,8,1,0,27134.75,15.29000092,-33.65000153,93.44000244
2021,9,5,9,1,0,24402,15.29000092,-33.65000153,92.04000092
2021,9,5,10,1,0,19883,15.29000092,-33.65000153,88.68000031
2021,9,5,11,1,0,16556.25,15.29000092,-33.65000153,84.01000214
2021,9,5,12,1,0,13910.75,15.29000092,-33.65000153,81.47000122
2021,9,5,13,1,0,11984.75,15.29000092,-33.65000153,65.66000366
2021,9,5,14,1,0,12150.75,15.29000092,-33.65000153,60.06000137
2021,9,5,15,1,0,14473.75,15.29000092,-33.65000153,69.08999634
2021,9,5,16,1,0,20103.5,15.29000092,-33.65000153,84.90000153
2021,9,5,17,1,0,28716,15.29000092,-33.65000153,95.18000031
2021,9,5,18,1,0,38088,15.29000092,-33.65000153,127.4499969
2021,9,5,19,1,0,41949,15.29000092,-33.65000153,138.6900024
2021,9,5,20,1,0,42632.75,15.29000092,-33.65000153,139.0700073
2021,9,5,21,1,0,40495,15.29000092,-33.65000153,129
2021,9,5,22,1,0,39408,15.29000092,-33.65000153,121.9899979
2021,9,5,23,1,0,37307,15.29000092,-33.65000153,104.0999985
2021,9,6,0,0,0,35378,20,-5.010000229,105.3199997
2021,9,6,1,0,0,34637.5,20,-5.010000229,104.7900009
2021,9,6,2,0,0,34685.25,20,-5.010000229,101.8499985
2021,9,6,3,0,0,35385.5,20,-5.010000229,97.97000122
2021,9,6,4,0,0,36956.25,20,-5.010000229,100
2021,9,6,5,0,0,41327.75,20,-5.010000229,110
2021,9,6,6,0,0,49583.75,20,-5.010000229,135.9700012
2021,9,6,7,0,0,51955,20,-5.010000229,165
2021,9,6,8,0,0,49699.75,20,-5.010000229,160
2021,9,6,9,0,0,43805.5,20,-5.010000229,139.2599945
2021,9,6,10,0,0,38052.75,20,-5.010000229,128.0399933
2021,9,6,11,0,0,34371.5,20,-5.010000229,110.6999969
2021,9,6,12,0,0,31942.75,20,-5.010000229,105.5699997
2021,9,6,13,0,0,31502.75,20,-5.010000229,103.2600021
2021,9,6,14,0,0,33246.25,20,-5.010000229,105.4899979
2021,9,6,15,0,0,36247.25,20,-5.010000229,115.0800018
2021,9,6,16,0,0,40452.75,20,-5.010000229,128.6699982
2021,9,6,17,0,0,46611.25,20,-5.010000229,137.7299957
2021,9,6,18,0,0,52414,20,-5.010000229,150
2021,9,6,19,0,0,55062,20,-5.010000229,190.6799927
2021,9,6,20,0,0,55387.5,20,-5.010000229,181.7200012
2021,9,6,21,0,0,52122,20,-5.010000229,147.2200012
2021,9,6,22,0,0,48256.25,20,-5.010000229,132.6600037
2021,9,6,23,0,0,44745,20,-5.010000229,110.7900009
2021,9,7,0,0,0,42656.5,20.51000023,-5.420000076,110.7200012
2021,9,7,1,0,0,41146,20.51000023,-5.420000076,112
2021,9,7,2,0,0,40410.5,20.51000023,-5.420000076,108.5199966
2021,9,7,3,0,0,40426.75,20.51000023,-5.420000076,107.8700027
2021,9,7,4,0,0,41285,20.51000023,-5.420000076,107.9800034
2021,9,7,5,0,0,44801.25,20.51000023,-5.420000076,110.8199997
2021,9,7,6,0,0,52216.75,20.51000023,-5.420000076,141.9600067
2021,9,7,7,0,0,55314.25,20.51000023,-5.420000076,160.8699951
2021,9,7,8,0,0,54810.75,20.51000023,-5.420000076,164.4400024
2021,9,7,9,0,0,49899.75,20.51000023,-5.420000076,142.5
2021,9,7,10,0,0,43855.25,20.51000023,-5.420000076,134.5099945
2021,9,7,11,0,0,40402.25,20.51000023,-5.420000076,120.0400009
2021,9,7,12,0,0,37265.5,20.51000023,-5.420000076,108.6299973
2021,9,7,13,0,0,36198,20.51000023,-5.420000076,108.7300034
2021,9,7,14,0,0,36683.5,20.51000023,-5.420000076,108.2799988
2021,9,7,15,0,0,38456.25,20.51000023,-5.420000076,107.9800034
2021,9,7,16,0,0,42150.75,20.51000023,-5.420000076,113.0699997
2021,9,7,17,0,0,47938.75,20.51000023,-5.420000076,135.8300018
2021,9,7,18,0,0,53417.5,20.51000023,-5.420000076,145.8999939
2021,9,7,19,0,0,55922.25,20.51000023,-5.420000076,180
2021,9,7,20,0,0,55990.5,20.51000023,-5.420000076,164.0099945
2021,9,7,21,0,0,51708,20.51000023,-5.420000076,141.3200073
2021,9,7,22,0,0,46854.5,20.51000023,-5.420000076,126.5
2021,9,7,23,0,0,42208.75,20.51000023,-5.420000076,109.0999985
2021,9,8,0,0,0,39269.5,22.96000004,-11.77000046,115
2021,9,8,1,0,0,37661.5,22.96000004,-11.77000046,110
2021,9,8,2,0,0,36837,22.96000004,-11.77000046,106.6200027
2021,9,8,3,0,0,37223,22.96000004,-11.77000046,104.8000031
2021,9,8,4,0,0,38392.25,22.96000004,-11.77000046,109.4400024
2021,9,8,5,0,0,42319.25,22.96000004,-11.77000046,114.9400024
2021,9,8,6,0,0,49764.75,22.96000004,-11.77000046,145
2021,9,8,7,0,0,51750.25,22.96000004,-11.77000046,151.1600037
2021,9,8,8,0,0,48777.5,22.96000004,-11.77000046,149.9600067
2021,9,8,9,0,0,43600,22.96000004,-11.77000046,138
2021,9,8,10,0,0,38810.5,22.96000004,-11.77000046,124.1699982
2021,9,8,11,0,0,33860.25,22.96000004,-11.77000046,109.4599991
2021,9,8,12,0,0,30737.25,22.96000004,-11.77000046,106.0299988
2021,9,8,13,0,0,29742.75,22.96000004,-11.77000046,103.0100021
2021,9,8,14,0,0,30188.25,22.96000004,-11.77000046,103.9300003
2021,9,8,15,0,0,33184.5,22.96000004,-11.77000046,109.0800018
2021,9,8,16,0,0,37468.25,22.96000004,-11.77000046,117.5199966
2021,9,8,17,0,0,44345,22.96000004,-11.77000046,136.0299988
2021,9,8,18,0,0,51005.75,22.96000004,-11.77000046,149.75
2021,9,8,19,0,0,53243.5,22.96000004,-11.77000046,165.7799988
2021,9,8,20,0,0,50760.75,22.96000004,-11.77000046,152.3600006
2021,9,8,21,0,0,45510.75,22.96000004,-11.77000046,137.1100006
2021,9,8,22,0,0,40868.25,22.96000004,-11.77000046,125.0100021
2021,9,8,23,0,0,36784.5,22.96000004,-11.77000046,110.5400009
2021,9,9,0,0,0,35091.75,25.07999992,-9.199999809,107.7300034
2021,9,9,1,0,0,34262,25.07999992,-9.199999809,107.7200012
2021,9,9,2,0,0,34352.25,25.07999992,-9.199999809,105.0299988
2021,9,9,3,0,0,35053,25.07999992,-9.199999809,101.8799973
2021,9,9,4,0,0,36260.75,25.07999992,-9.199999809,103.1600037
2021,9,9,5,0,0,39879.75,25.07999992,-9.199999809,109.0199966
2021,9,9,6,0,0,47007.5,25.07999992,-9.199999809,138.3800049
2021,9,9,7,0,0,49131.75,25.07999992,-9.199999809,148.0500031
2021,9,9,8,0,0,47007,25.07999992,-9.199999809,149.4299927
2021,9,9,9,0,0,42877.75,25.07999992,-9.199999809,144.9900055
2021,9,9,10,0,0,39219.5,25.07999992,-9.199999809,137.6399994
2021,9,9,11,0,0,35681.75,25.07999992,-9.199999809,118.6999969
2021,9,9,12,0,0,33311,25.07999992,-9.199999809,110.0599976
2021,9,9,13,0,0,31292,25.07999992,-9.199999809,111.3199997
2021,9,9,14,0,0,32553,25.07999992,-9.199999809,113.3000031
2021,9,9,15,0,0,36015.75,25.07999992,-9.199999809,123.8300018
2021,9,9,16,0,0,41183.5,25.07999992,-9.199999809,137
2021,9,9,17,0,0,48050,25.07999992,-9.199999809,145.9799957
2021,9,9,18,0,0,53705.75,25.07999992,-9.199999809,157.6999969
2021,9,9,19,0,0,55143.5,25.07999992,-9.199999809,174.2299957
2021,9,9,20,0,0,53624.25,25.07999992,-9.199999809,168.4799957
2021,9,9,21,0,0,49303.75,25.07999992,-9.199999809,148
2021,9,9,22,0,0,44617.5,25.07999992,-9.199999809,139.8600006
2021,9,9,23,0,0,40947,25.07999992,-9.199999809,124.1100006
2021,9,10,0,0,0,38490.25,29.47999954,-4.329999924,119.0100021
2021,9,10,1,0,0,37458.25,29.47999954,-4.329999924,114.4300003
2021,9,10,2,0,0,36967,29.47999954,-4.329999924,113.8799973
2021,9,10,3,0,0,37120,29.47999954,-4.329999924,111.6699982
2021,9,10,4,0,0,38584.25,29.47999954,-4.329999924,113.8199997
2021,9,10,5,0,0,42287.75,29.47999954,-4.329999924,117.5800018
2021,9,10,6,0,0,50052,29.47999954,-4.329999924,145.4499969
2021,9,10,7,0,0,52692,29.47999954,-4.329999924,158.0700073
2021,9,10,8,0,0,51963.5,29.47999954,-4.329999924,162.2700043
2021,9,10,9,0,0,48484,29.47999954,-4.329999924,156.6600037
2021,9,10,10,0,0,44901.5,29.47999954,-4.329999924,149.2200012
2021,9,10,11,0,0,41709,29.47999954,-4.329999924,144.2200012
2021,9,10,12,0,0,38903.5,29.47999954,-4.329999924,140
2021,9,10,13,0,0,37097.5,29.47999954,-4.329999924,128
2021,9,10,14,0,0,36503.5,29.47999954,-4.329999924,120.5199966
2021,9,10,15,0,0,39713.25,29.47999954,-4.329999924,130.6100006
2021,9,10,16,0,0,43595.75,29.47999954,-4.329999924,140.0899963
2021,9,10,17,0,0,49046.5,29.47999954,-4.329999924,152.4799957
2021,9,10,18,0,0,52987.5,29.47999954,-4.329999924,159.1799927
2021,9,10,19,0,0,54687.25,29.47999954,-4.329999924,159.5800018
2021,9,10,20,0,0,53822.75,29.47999954,-4.329999924,159.3099976
2021,9,10,21,0,0,49627,29.47999954,-4.329999924,148.6399994
2021,9,10,22,0,0,45217,29.47999954,-4.329999924,141.5200043
2021,9,10,23,0,0,41333.25,29.47999954,-4.329999924,132.6600037
2021,9,11,0,1,0,38296,27.90999985,-15.93000031,140.1600037
2021,9,11,1,1,0,36335.75,27.90999985,-15.93000031,129.7700043
2021,9,11,2,1,0,34849.25,27.90999985,-15.93000031,115.9599991
2021,9,11,3,1,0,34048,27.90999985,-15.93000031,109.8199997
2021,9,11,4,1,0,33896.75,27.90999985,-15.93000031,110.0199966
2021,9,11,5,1,0,33914,27.90999985,-15.93000031,111.2099991
2021,9,11,6,1,0,35546,27.90999985,-15.93000031,130.0599976
2021,9,11,7,1,0,36377.75,27.90999985,-15.93000031,136.1199951
2021,9,11,8,1,0,37435.25,27.90999985,-15.93000031,143.4600067
2021,9,11,9,1,0,36911.75,27.90999985,-15.93000031,145.0299988
2021,9,11,10,1,0,34124.5,27.90999985,-15.93000031,141.3200073
2021,9,11,11,1,0,31467.25,27.90999985,-15.93000031,133.6799927
2021,9,11,12,1,0,28301.25,27.90999985,-15.93000031,122.0199966
2021,9,11,13,1,0,25804,27.90999985,-15.93000031,111.5899963
2021,9,11,14,1,0,25004.25,27.90999985,-15.93000031,106.0800018
2021,9,11,15,1,0,26165.25,27.90999985,-15.93000031,107.8099976
2021,9,11,16,1,0,29319.75,27.90999985,-15.93000031,112.3600006
2021,9,11,17,1,0,34977.5,27.90999985,-15.93000031,129.1999969
2021,9,11,18,1,0,40415,27.90999985,-15.93000031,146.9799957
2021,9,11,19,1,0,43039.75,27.90999985,-15.93000031,155.0899963
2021,9,11,20,1,0,42841,27.90999985,-15.93000031,153.8999939
2021,9,11,21,1,0,39628,27.90999985,-15.93000031,145.0299988
2021,9,11,22,1,0,37230.75,27.90999985,-15.93000031,138.6799927
2021,9,11,23,1,0,33903.25,27.90999985,-15.93000031,121.0800018
2021,9,12,0,1,0,31090,30.00999928,-42.04999924,105.0500031
2021,9,12,1,1,0,29418.5,30.00999928,-42.04999924,99.16999817
2021,9,12,2,1,0,28860.25,30.00999928,-42.04999924,99.01999664
2021,9,12,3,1,0,28498.25,30.00999928,-42.04999924,95.37999725
2021,9,12,4,1,0,28599.5,30.00999928,-42.04999924,97.56999969
2021,9,12,5,1,0,28749,30.00999928,-42.04999924,97.63999939
2021,9,12,6,1,0,30102.75,30.00999928,-42.04999924,95.58999634
2021,9,12,7,1,0,30154.75,30.00999928,-42.04999924,101.3399963
2021,9,12,8,1,0,29965.25,30.00999928,-42.04999924,106.4100037
2021,9,12,9,1,0,28190,30.00999928,-42.04999924,107.1699982
2021,9,12,10,1,0,23123.25,30.00999928,-42.04999924,101.9199982
2021,9,12,11,1,0,19561.5,30.00999928,-42.04999924,99.72000122
2021,9,12,12,1,0,16943.5,30.00999928,-42.04999924,93.94000244
2021,9,12,13,1,0,14073,30.00999928,-42.04999924,81.06999969
2021,9,12,14,1,0,14249.25,30.00999928,-42.04999924,69.68000031
2021,9,12,15,1,0,16917,30.00999928,-42.04999924,72.44000244
2021,9,12,16,1,0,21136.5,30.00999928,-42.04999924,87.12999725
2021,9,12,17,1,0,29427.25,30.00999928,-42.04999924,99.94000244
2021,9,12,18,1,0,37397.75,30.00999928,-42.04999924,136.3699951
2021,9,12,19,1,0,40708.25,30.00999928,-42.04999924,150
2021,9,12,20,1,0,42122.25,30.00999928,-42.04999924,154.1699982
2021,9,12,21,1,0,39760.25,30.00999928,-42.04999924,138.0099945
2021,9,12,22,1,0,38375.25,30.00999928,-42.04999924,129.0700073
2021,9,12,23,1,0,35494.75,30.00999928,-42.04999924,107.5400009
2021,9,13,0,0,0,33676.25,35.82999897,-8.279999733,113.0100021
2021,9,13,1,0,0,31792.5,35.82999897,-8.279999733,108.1999969
2021,9,13,2,0,0,31281.25,35.82999897,-8.279999733,103.9199982
2021,9,13,3,0,0,31987.25,35.82999897,-8.279999733,103.7900009
2021,9,13,4,0,0,34092.5,35.82999897,-8.279999733,104.8499985
2021,9,13,5,0,0,38753.25,35.82999897,-8.279999733,110.0100021
2021,9,13,6,0,0,47508.5,35.82999897,-8.279999733,152.0800018
2021,9,13,7,0,0,50650.5,35.82999897,-8.279999733,160.9299927
2021,9,13,8,0,0,49627.25,35.82999897,-8.279999733,166.7100067
2021,9,13,9,0,0,45571.25,35.82999897,-8.279999733,157
2021,9,13,10,0,0,41175.5,35.82999897,-8.279999733,147.9299927
2021,9,13,11,0,0,39150.25,35.82999897,-8.279999733,140.0599976
2021,9,13,12,0,0,37863,35.82999897,-8.279999733,118.8399963
2021,9,13,13,0,0,37243,35.82999897,-8.279999733,116.9000015
2021,9,13,14,0,0,36538.5,35.82999897,-8.279999733,119
2021,9,13,15,0,0,39277.75,35.82999897,-8.279999733,141.6300049
2021,9,13,16,0,0,42632,35.82999897,-8.279999733,150.9299927
2021,9,13,17,0,0,48320,35.82999897,-8.279999733,159.0899963
2021,9,13,18,0,0,53936.25,35.82999897,-8.279999733,183.4499969
2021,9,13,19,0,0,56378,35.82999897,-8.279999733,200.8800049
2021,9,13,20,0,0,55492.75,35.82999897,-8.279999733,193.2100067
2021,9,13,21,0,0,51654.5,35.82999897,-8.279999733,160.9100037
2021,9,13,22,0,0,48438,35.82999897,-8.279999733,147.1499939
2021,9,13,23,0,0,44703,35.82999897,-8.279999733,131.1799927
2021,9,14,0,0,0,41653,44.00000095,-12.80000019,122.2300034
2021,9,14,1,0,0,39659.75,44.00000095,-12.80000019,121.5899963
2021,9,14,2,0,0,39077.75,44.00000095,-12.80000019,113.8300018
2021,9,14,3,0,0,39205,44.00000095,-12.80000019,107.8399963
2021,9,14,4,0,0,40219,44.00000095,-12.80000019,110.0299988
2021,9,14,5,0,0,43665.5,44.00000095,-12.80000019,122.0299988
2021,9,14,6,0,0,51566.25,44.00000095,-12.80000019,155.5099945
2021,9,14,7,0,0,53347,44.00000095,-12.80000019,166.2400055
2021,9,14,8,0,0,50387,44.00000095,-12.80000019,172.6900024
2021,9,14,9,0,0,45238.25,44.00000095,-12.80000019,162.8999939
2021,9,14,10,0,0,40633.5,44.00000095,-12.80000019,152.1499939
2021,9,14,11,0,0,36642.5,44.00000095,-12.80000019,124.0100021
2021,9,14,12,0,0,34215,44.00000095,-12.80000019,121.0599976
2021,9,14,13,0,0,34706.25,44.00000095,-12.80000019,117.2699966
2021,9,14,14,0,0,34717.5,44.00000095,-12.80000019,125.4300003
2021,9,14,15,0,0,38843.75,44.00000095,-12.80000019,151.1600037
2021,9,14,16,0,0,42921.25,44.00000095,-12.80000019,158.7200012
2021,9,14,17,0,0,48723.25,44.00000095,-12.80000019,168
2021,9,14,18,0,0,53067.5,44.00000095,-12.80000019,184.5500031
2021,9,14,19,0,0,53985.25,44.00000095,-12.80000019,188.1999969
2021,9,14,20,0,0,50232.25,44.00000095,-12.80000019,174.25
2021,9,14,21,0,0,43890.75,44.00000095,-12.80000019,155.3999939
2021,9,14,22,0,0,38580.25,44.00000095,-12.80000019,144.6499939
2021,9,14,23,0,0,35475.5,44.00000095,-12.80000019,117.9800034
2021,9,15,0,0,0,34479.25,56.95999968,-0.389999986,135.0800018
2021,9,15,1,0,0,33220.75,56.95999968,-0.389999986,133.3999939
2021,9,15,2,0,0,33044,56.95999968,-0.389999986,128.9499969
2021,9,15,3,0,0,33068.5,56.95999968,-0.389999986,123.0999985
2021,9,15,4,0,0,35401.75,56.95999968,-0.389999986,128.0099945
2021,9,15,5,0,0,39520.25,56.95999968,-0.389999986,137.0099945
2021,9,15,6,0,0,47306,56.95999968,-0.389999986,166.9400024
2021,9,15,7,0,0,50175,56.95999968,-0.389999986,180.2400055
2021,9,15,8,0,0,51549.75,56.95999968,-0.389999986,192.1100006
2021,9,15,9,0,0,50608,56.95999968,-0.389999986,191.3200073
2021,9,15,10,0,0,50363,56.95999968,-0.389999986,187.4199982
2021,9,15,11,0,0,51014,56.95999968,-0.389999986,180.8000031
2021,9,15,12,0,0,50467,56.95999968,-0.389999986,180
2021,9,15,13,0,0,48846,56.95999968,-0.389999986,175.7400055
2021,9,15,14,0,0,47911,56.95999968,-0.389999986,175.7599945
2021,9,15,15,0,0,48188,56.95999968,-0.389999986,179.0899963
2021,9,15,16,0,0,49340.25,56.95999968,-0.389999986,179.9700012
2021,9,15,17,0,0,50972,56.95999968,-0.389999986,190
2021,9,15,18,0,0,51907.5,56.95999968,-0.389999986,192.7799988
2021,9,15,19,0,0,51715.5,56.95999968,-0.389999986,196.5800018
2021,9,15,20,0,0,48997.5,56.95999968,-0.389999986,190
2021,9,15,21,0,0,43893,56.95999968,-0.389999986,176.7799988
2021,9,15,22,0,0,38761.5,56.95999968,-0.389999986,162.9799957
2021,9,15,23,0,0,35286.75,56.95999968,-0.389999986,153.0200043
2021,9,16,0,0,0,33670.75,40.86999989,9.220000267,131.4499969
2021,9,16,1,0,0,31450.75,40.86999989,9.220000267,129.3999939
2021,9,16,2,0,0,30264.25,40.86999989,9.220000267,117.1699982
2021,9,16,3,0,0,30137,40.86999989,9.220000267,115.9599991
2021,9,16,4,0,0,30821.75,40.86999989,9.220000267,115.1900024
2021,9,16,5,0,0,33696,40.86999989,9.220000267,135.0299988
2021,9,16,6,0,0,42010.5,40.86999989,9.220000267,169.7200012
2021,9,16,7,0,0,45367,40.86999989,9.220000267,194
2021,9,16,8,0,0,46805,40.86999989,9.220000267,197.8099976
2021,9,16,9,0,0,44575.25,40.86999989,9.220000267,193.9100037
2021,9,16,10,0,0,41879.75,40.86999989,9.220000267,186.6799927
2021,9,16,11,0,0,40382.75,40.86999989,9.220000267,181
2021,9,16,12,0,0,38459.75,40.86999989,9.220000267,155.3600006
2021,9,16,13,0,0,36847.5,40.86999989,9.220000267,145.0599976
2021,9,16,14,0,0,35884.5,40.86999989,9.220000267,130.9400024
2021,9,16,15,0,0,36325.25,40.86999989,9.220000267,131.3999939
2021,9,16,16,0,0,38026.5,40.86999989,9.220000267,133.8200073
2021,9,16,17,0,0,42031.5,40.86999989,9.220000267,178.7100067
2021,9,16,18,0,0,44993.75,40.86999989,9.220000267,188.1100006
2021,9,16,19,0,0,46917,40.86999989,9.220000267,197.5899963
2021,9,16,20,0,0,46108,40.86999989,9.220000267,198.0200043
2021,9,16,21,0,0,42488.5,40.86999989,9.220000267,179.7799988
2021,9,16,22,0,0,38634.75,40.86999989,9.220000267,170.4199982
2021,9,16,23,0,0,35568.25,40.86999989,9.220000267,138.1000061
2021,9,17,0,0,0,33819,45.76999909,0.439999998,127.3300018
2021,9,17,1,0,0,32606,45.76999909,0.439999998,125.4300003
2021,9,17,2,0,0,31940.5,45.76999909,0.439999998,123.1100006
2021,9,17,3,0,0,33021.5,45.76999909,0.439999998,117.8899994
2021,9,17,4,0,0,33883.25,45.76999909,0.439999998,125.9199982
2021,9,17,5,0,0,38427,45.76999909,0.439999998,134.8699951
